timestamp,start_time,end_time,duration_seconds,protocol_file,protocol_name,provider,model,tokens_used,full_protocol,parse_valid,parse_issues,api_error,llm_total_goals,ofmc_total_goals,llm_goal_index,llm_attack,llm_number_goals,llm_goal,llm_reasoning,ofmc_attack,ofmc_number_goals,ofmc_goal,ofmc_all_verdicts
2026-04-23T10:17:21.144814,2026-04-23T10:14:23.883502,2026-04-23T10:17:21.144809,177.261,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,7030,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,0,NO_ATTACK,6,A1 authenticates A2 on N5,"N5 is encrypted under K7, which is freshly established via the trusted server a3 and only known to A1, A2, and a3. A1 decrypts {|N5|}K7 using its copy of K7, verifying that only A2 (or a3) could have produced that ciphertext. The freshness of K7 prevents replay, and the intruder lacks shk(A1,a3) and shk(A2,a3) to subvert key distribution.",,,,
2026-04-23T10:17:21.144814,2026-04-23T10:14:23.883502,2026-04-23T10:17:21.144809,177.261,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,7030,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,1,NO_ATTACK,6,A2 authenticates A1 on N5,"A2 generates N5 and sends {|N5|}K7 to A1. A1 responds with {|pre(N5)|}K7. Since pre is a public function, only an agent who knows N5 (i.e., A1 after decrypting) can compute pre(N5). The encryption under K7 ensures the response is fresh and bound to the session. The intruder cannot forge this without K7 or N5.",,,,
2026-04-23T10:17:21.144814,2026-04-23T10:14:23.883502,2026-04-23T10:17:21.144809,177.261,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,7030,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,2,NO_ATTACK,6,"N5 secret between A1,A2","N5 is transmitted only in encrypted form under K7, which is known exclusively to A1, A2, and the trusted server a3. The underlying symmetric keys shk(A1,a3) and shk(A2,a3) protect K7 during distribution. The intruder cannot decrypt the messages or obtain K7, so N5 remains confidential.",,,,
2026-04-23T10:17:21.144814,2026-04-23T10:14:23.883502,2026-04-23T10:17:21.144809,177.261,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,7030,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,3,NO_ATTACK,6,A2 *->* A1: N5,"This goal expresses that A2 sends N5 to A1 over an insecure channel. The message {|N5|}K7 is encrypted, ensuring integrity and origin (only A2 knows K7). The intruder cannot modify or forge the ciphertext without detection. Combined with the key freshness, A1 receives exactly N5 as sent by A2.",,,,
2026-04-23T10:17:21.144814,2026-04-23T10:14:23.883502,2026-04-23T10:17:21.144809,177.261,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,7030,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,4,NO_ATTACK,6,A1 authenticates a3 on K7,"A1 receives {|N4, A2, K7, {|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3). A1 decrypts and checks that N4 matches its freshly generated nonce. Only a3 possesses shk(A1,a3) to construct this encryption. The inclusion of N4 prevents replay. Thus, A1 is assured that a3 generated K7.",,,,
2026-04-23T10:17:21.144814,2026-04-23T10:14:23.883502,2026-04-23T10:17:21.144809,177.261,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,7030,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,5,NO_ATTACK,6,A2 authenticates a3 on K7,"A2 receives {|K7, N6, A1|}shk(A2,a3) and decrypts using its shared key with a3. It verifies that N6 matches its own nonce from step 2. Only a3 could have produced this ciphertext because it knows shk(A2,a3). The freshness of N6 ensures the message is not a replay, so A2 trusts that a3 issued K7.",,,,
2026-04-23T10:18:13.328359,2026-04-23T10:17:23.180244,2026-04-23T10:18:13.328355,50.148,AnBx_BlindForwarding_AnB.AnBx,kr4q3grmu945 AnB,DeepSeek,deepseek-reasoner,4550,"Protocol: kr4q3grmu945 AnB

Types:
	Number N4;
	Agent A2,A3,A1;		# Certified
	Function [Agent,Agent ->* Number] ccn;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A2: A2,A3,A1,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac,ccn(A2,A1);
	A3: A2,A3,A1,inv(pk(A3)),inv(hk(A3)),inv(sk(A3)),empty,pk,hk,sk,hash,hmac;
	A1: A2,A3,A1,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac,ccn(A2,A1);
	A2,A1 share ccn(A2,A1)

Actions:
	A2 -> A3: {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1)
	A3 -> A1: {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1)

Goals:
	A1 weakly authenticates A2 on ccn(A2,A1)
	ccn(A2,A1) secret between A2,A1
",True,,,2,0,0,NO_ATTACK,1,"A1 weakly authenticates A2 on ccn(A2,A1)","The message from A2 is signed with inv(sk(A2)) and encrypted for A1. A1 decrypts and verifies the signature, linking ccn(A2,A1) to A2. The intruder cannot forge the signature, so any accepted message originates from A2. Replay does not violate weak authentication as it only requires the value was sent by A2 at some point.",,,,
2026-04-23T10:18:13.328359,2026-04-23T10:17:23.180244,2026-04-23T10:18:13.328355,50.148,AnBx_BlindForwarding_AnB.AnBx,kr4q3grmu945 AnB,DeepSeek,deepseek-reasoner,4550,"Protocol: kr4q3grmu945 AnB

Types:
	Number N4;
	Agent A2,A3,A1;		# Certified
	Function [Agent,Agent ->* Number] ccn;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A2: A2,A3,A1,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac,ccn(A2,A1);
	A3: A2,A3,A1,inv(pk(A3)),inv(hk(A3)),inv(sk(A3)),empty,pk,hk,sk,hash,hmac;
	A1: A2,A3,A1,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac,ccn(A2,A1);
	A2,A1 share ccn(A2,A1)

Actions:
	A2 -> A3: {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1)
	A3 -> A1: {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1)

Goals:
	A1 weakly authenticates A2 on ccn(A2,A1)
	ccn(A2,A1) secret between A2,A1
",True,,,2,0,1,NO_ATTACK,1,"ccn(A2,A1) secret between A2,A1","The value ccn(A2,A1) is encrypted with pk(A1) after being signed. Only A1 can decrypt with inv(pk(A1)). Neither A3 nor the intruder possess inv(pk(A1)), so they cannot learn the secret. The key ccn(A2,A1) is initially known only to A2 and A1, and no other agent can obtain it from the protocol messages.",,,,
2026-04-23T10:18:47.628118,2026-04-23T10:18:15.331033,2026-04-23T10:18:47.628114,32.297,AnBx_Fresh_from_A_AnB.AnBx,B12w0lqgl5j10 AnB,DeepSeek,deepseek-reasoner,3163,"Protocol: B12w0lqgl5j10 AnB

Types:
	Agent A2;
	Agent A1;		# Certified
	Number N3;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;
	SeqNumber SQNx1;

Knowledge:
	A1: A1,A2,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,empty,pk,hk,sk,hash,hmac

Actions:
	A1 -> A2: {N3,SQNx1,A2}inv(sk(A1))

Goals:
	A2 authenticates A1 on N3
",True,,,1,0,0,ATTACK,1,A2 authenticates A1 on N3,"The protocol only contains a signed message from A1 to A2 containing N3, SQNx1, and A2. A2 can verify the signature using sk(A1), but there is no freshness mechanism such as a challenge-response or stateful check of the sequence number. The intruder can intercept the signed message and replay it later. Since A2 does not verify freshness (e.g., by checking that SQNx1 is new or by requiring a fresh challenge), the replayed message will be accepted, causing A2 to authenticate A1 on an old N3. This constitutes a replay attack on the authentication goal.",,,,
2026-04-23T10:19:44.212006,2026-04-23T10:18:49.629629,2026-04-23T10:19:44.211997,54.582,AnBx_Fresh_from_A_with_DH_AnB.AnBx,Dgszstlk1uz5 AnB,DeepSeek,deepseek-reasoner,4774,"Protocol: Dgszstlk1uz5 AnB

Types:
	Agent A1,A2;
	Number N3,N4,g,N5,N6;
	Function [Agent -> PublicKey] pk,sk;
	Function [Untyped -> Number] hash;

Knowledge:
	A1: A1,A2,pk,sk,inv(sk(A1)),inv(pk(A1)),hash,g;
	A2: A1,A2,pk,sk,hash,g

Actions:
	A1 -> A2: exp(g,N5)
	A2 -> A1: {exp(g,N6),N4,A2}pk(A1)
	A1 -> A2: {|N4,hash({A2,N3}inv(sk(A1)))|}exp(exp(g,N5),N6),{A2,N3}inv(sk(A1))

Goals:
	A2 authenticates A1 on N3
",True,,,1,0,0,NO_ATTACK,1,A2 authenticates A1 on N3,"The protocol binds the signature {A2,N3}inv(sk(A1)) to the current session through two mechanisms: (1) the Diffie-Hellman shared secret exp(exp(g,N5),N6) protects the third message, and (2) the inclusion of the fresh nonce N4 from A2 inside the symmetric encryption provides a liveness test. Only the legitimate A1 can decrypt the second message to obtain N4 and can create the signature. The intruder cannot forge the signature nor obtain N4, so replay or impersonation attacks fail. The authentication goal holds in the symbolic model.",,,,
