timestamp,start_time,end_time,duration_seconds,protocol_file,protocol_name,provider,model,tokens_used,full_protocol,parse_valid,parse_issues,api_error,llm_total_goals,ofmc_total_goals,llm_goal_index,llm_attack,llm_number_goals,llm_goal,llm_reasoning,ofmc_attack,ofmc_number_goals,ofmc_goal,ofmc_all_verdicts
2026-04-20T13:29:04.905434,2026-04-20T13:21:48.412803,2026-04-20T13:29:04.905417,436.493,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,11152,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,0,NO_ATTACK,1,A1 authenticates A2 on N5,"A1 receives N5 encrypted with session key K7, which is securely distributed via a3 using long-term keys shk(A1,a3) and shk(A2,a3). Only A2 (and trusted a3) knows K7; freshness is ensured by binding with N6 and K7 per session, preventing replays.",,,,
2026-04-20T13:29:04.905434,2026-04-20T13:21:48.412803,2026-04-20T13:29:04.905417,436.493,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,11152,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,1,NO_ATTACK,1,A2 authenticates A1 on N5,"A2 receives {|pre(N5)|}K7 from A1, demonstrating A1's knowledge of N5. Encryption with K7 ensures origin authentication; binding with N6 provides freshness and session integrity.",,,,
2026-04-20T13:29:04.905434,2026-04-20T13:21:48.412803,2026-04-20T13:29:04.905417,436.493,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,11152,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,2,NO_ATTACK,1,"N5 secret between A1, A2","N5 is encrypted with session key K7 in messages 6 and 7. K7 is secret from adversaries as it is exchanged via long-term keys shk(A1,a3) and shk(A2,a3), which are assumed uncompromised; pre(N5) does not reveal N5 under symbolic assumptions.",,,,
2026-04-20T13:29:04.905434,2026-04-20T13:21:48.412803,2026-04-20T13:29:04.905417,436.493,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,11152,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,3,NO_ATTACK,1,A2 *->* A1: N5,"Injective agreement on N5 is achieved: fresh nonces N4 and N6 bind the session, and K7 is fresh per run. Replay across sessions is prevented by unique K7 and nonce matching, ensuring one-to-one correspondence.",,,,
2026-04-20T13:29:04.905434,2026-04-20T13:21:48.412803,2026-04-20T13:29:04.905417,436.493,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,11152,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,4,NO_ATTACK,1,A1 authenticates a3 on K7,"A1 receives K7 in message 4 encrypted with shk(A1,a3), containing its nonce N4. This provides origin authentication and freshness, assuring A1 that K7 originated from a3 and is current.",,,,
2026-04-20T13:29:04.905434,2026-04-20T13:21:48.412803,2026-04-20T13:29:04.905417,436.493,Amended_NSCK_AnB.AnBx,jg3ycd92mwnr AnB,DeepSeek,deepseek-reasoner,11152,"Protocol: jg3ycd92mwnr AnB

Types:
	Agent A1,A2,a3;
	Number N4,N5,N6;
	Symmetric_key K7;
	Function [Number -> Number] pre;
	Function [Agent,Agent ->* SymmetricKey] shk;

Knowledge:
	A1: A1,A2,a3,pre,shk(A1,a3);
	A2: A2,A1,a3,pre,shk(A2,a3);
	a3: A1,A2,a3,shk(A1,a3),shk(A2,a3);
	A1,a3 share shk(A1,a3);
	A2,a3 share shk(A2,a3)

Actions:
	A1 -> A2: A1
	A2 -> A1: {|A1,N6|}shk(A2,a3)
	A1 -> a3: A1,A2,N4,{|A1,N6|}shk(A2,a3)
	a3 -> A1: {|N4,A2,K7,{|K7,N6,A1|}shk(A2,a3)|}shk(A1,a3)
	A1 -> A2: {|K7,N6,A1|}shk(A2,a3)
	A2 -> A1: {|N5|}K7
	A1 -> A2: {|pre(N5)|}K7

Goals:
	A1 authenticates A2 on N5
	A2 authenticates A1 on N5
	N5 secret between A1,A2
	A2 *->* A1: N5
	A1 authenticates a3 on K7
	A2 authenticates a3 on K7
",True,,,6,0,5,NO_ATTACK,1,A2 authenticates a3 on K7,"A2 receives K7 in message 5 encrypted with shk(A2,a3), containing its nonce N6. Decryption validates origin from a3, and N6 matching ensures freshness, authenticating a3 as the source of K7.",,,,
2026-04-20T13:32:05.230372,2026-04-20T13:29:06.909252,2026-04-20T13:32:05.230358,178.321,AnBx_BlindForwarding_AnB.AnBx,kr4q3grmu945 AnB,DeepSeek,deepseek-reasoner,5235,"Protocol: kr4q3grmu945 AnB

Types:
	Number N4;
	Agent A2,A3,A1;		# Certified
	Function [Agent,Agent ->* Number] ccn;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A2: A2,A3,A1,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac,ccn(A2,A1);
	A3: A2,A3,A1,inv(pk(A3)),inv(hk(A3)),inv(sk(A3)),empty,pk,hk,sk,hash,hmac;
	A1: A2,A3,A1,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac,ccn(A2,A1);
	A2,A1 share ccn(A2,A1)

Actions:
	A2 -> A3: {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1)
	A3 -> A1: {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1)

Goals:
	A1 weakly authenticates A2 on ccn(A2,A1)
	ccn(A2,A1) secret between A2,A1
",True,,,2,0,0,ATTACK,1,"A1 weakly authenticates A2 on ccn(A2,A1)","The protocol lacks freshness mechanisms (e.g., nonces or timestamps). An intruder can replay the encrypted and signed message from A2 to A1, either by intercepting it from A2->A3 or A3->A1. A1 will decrypt with inv(pk(A1)) and verify the signature with sk(A2), accepting the authentication without A2's current participation, violating weak authentication.",,,,
2026-04-20T13:32:05.230372,2026-04-20T13:29:06.909252,2026-04-20T13:32:05.230358,178.321,AnBx_BlindForwarding_AnB.AnBx,kr4q3grmu945 AnB,DeepSeek,deepseek-reasoner,5235,"Protocol: kr4q3grmu945 AnB

Types:
	Number N4;
	Agent A2,A3,A1;		# Certified
	Function [Agent,Agent ->* Number] ccn;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;

Knowledge:
	A2: A2,A3,A1,inv(pk(A2)),inv(hk(A2)),inv(sk(A2)),empty,pk,hk,sk,hash,hmac,ccn(A2,A1);
	A3: A2,A3,A1,inv(pk(A3)),inv(hk(A3)),inv(sk(A3)),empty,pk,hk,sk,hash,hmac;
	A1: A2,A3,A1,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac,ccn(A2,A1);
	A2,A1 share ccn(A2,A1)

Actions:
	A2 -> A3: {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1)
	A3 -> A1: {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1)

Goals:
	A1 weakly authenticates A2 on ccn(A2,A1)
	ccn(A2,A1) secret between A2,A1
",True,,,2,0,1,NO_ATTACK,1,"ccn(A2,A1) secret between A2,A1","ccn(A2,A1) is encrypted with A1's public key pk(A1) in the message {{ccn(A2,A1),A1}inv(sk(A2))}pk(A1). Only A1 possesses the corresponding private key inv(pk(A1)) to decrypt, and the signature uses A2's private key inv(sk(A2)), which is not known to others. No agent or intruder can learn ccn during transmission, ensuring secrecy between A2 and A1.",,,,
2026-04-20T13:33:51.899782,2026-04-20T13:32:07.235171,2026-04-20T13:33:51.899769,104.665,AnBx_Fresh_from_A_AnB.AnBx,B12w0lqgl5j10 AnB,DeepSeek,deepseek-reasoner,3555,"Protocol: B12w0lqgl5j10 AnB

Types:
	Agent A2;
	Agent A1;		# Certified
	Number N3;
	Number empty;
	Function [Agent -> PublicKey] sk;
	Function [Agent -> PublicKey] hk;
	Function [Agent -> PublicKey] pk;
	Function [Untyped -> Hash] hash;
	Function [Untyped,HmacKey -> Hmac] hmac;
	SeqNumber SQNx1;

Knowledge:
	A1: A1,A2,inv(pk(A1)),inv(hk(A1)),inv(sk(A1)),empty,pk,hk,sk,hash,hmac;
	A2: A1,A2,empty,pk,hk,sk,hash,hmac

Actions:
	A1 -> A2: {N3,SQNx1,A2}inv(sk(A1))

Goals:
	A2 authenticates A1 on N3
",True,,,1,0,0,ATTACK,1,A2 authenticates A1 on N3,"The protocol lacks a freshness mechanism for N3; an intruder can replay a previously observed signed message {N3,SQNx1,A2}inv(sk(A1)) to A2. A2 verifies the signature but accepts the old N3 as fresh, violating authentication on N3.",,,,
2026-04-20T13:37:59.968042,2026-04-20T13:33:53.903460,2026-04-20T13:37:59.968034,246.065,AnBx_Fresh_from_A_with_DH_AnB.AnBx,Dgszstlk1uz5 AnB,DeepSeek,deepseek-reasoner,6942,"Protocol: Dgszstlk1uz5 AnB

Types:
	Agent A1,A2;
	Number N3,N4,g,N5,N6;
	Function [Agent -> PublicKey] pk,sk;
	Function [Untyped -> Number] hash;

Knowledge:
	A1: A1,A2,pk,sk,inv(sk(A1)),inv(pk(A1)),hash,g;
	A2: A1,A2,pk,sk,hash,g

Actions:
	A1 -> A2: exp(g,N5)
	A2 -> A1: {exp(g,N6),N4,A2}pk(A1)
	A1 -> A2: {|N4,hash({A2,N3}inv(sk(A1)))|}exp(exp(g,N5),N6),{A2,N3}inv(sk(A1))

Goals:
	A2 authenticates A1 on N3
",True,,,1,0,0,NO_ATTACK,1,A2 authenticates A1 on N3,"The protocol uses Diffie-Hellman key exchange with public-key encryption and digital signatures. The second message {exp(g,N6),N4,A2}pk(A1) is encrypted with A1's public key, preventing the intruder from learning N6 or N4. The third message includes a signature {A2,N3}inv(sk(A1)) and a symmetric encryption under the shared secret exp(exp(g,N5),N6) containing N4 and a hash of the signature. Without A1's private signing key or the shared secret (which requires knowledge of N6), the intruder cannot forge a valid third message. The nonce N4 binds the session and ensures freshness, guaranteeing that A2 only accepts N3 if it originates from A1 in the same session.",,,,
